,Region,Country,City,Month,Day,Year,Celsius,ds
1309783,South/Central America & Carribean,Brazil,Sao Paulo,3,17,2018,24.0,2018-03-17
1309784,South/Central America & Carribean,Brazil,Sao Paulo,3,18,2018,23.0,2018-03-18
1309785,South/Central America & Carribean,Brazil,Sao Paulo,3,19,2018,25.0,2018-03-19
1309786,South/Central America & Carribean,Brazil,Sao Paulo,3,20,2018,25.0,2018-03-20
1309787,South/Central America & Carribean,Brazil,Sao Paulo,3,21,2018,22.0,2018-03-21
1309788,South/Central America & Carribean,Brazil,Sao Paulo,3,22,2018,21.0,2018-03-22
1309789,South/Central America & Carribean,Brazil,Sao Paulo,3,23,2018,23.0,2018-03-23
1309790,South/Central America & Carribean,Brazil,Sao Paulo,3,24,2018,24.0,2018-03-24
1309791,South/Central America & Carribean,Brazil,Sao Paulo,3,25,2018,25.0,2018-03-25
1309792,South/Central America & Carribean,Brazil,Sao Paulo,3,26,2018,24.0,2018-03-26
1309793,South/Central America & Carribean,Brazil,Sao Paulo,3,27,2018,22.0,2018-03-27
1309794,South/Central America & Carribean,Brazil,Sao Paulo,3,28,2018,21.0,2018-03-28
1309795,South/Central America & Carribean,Brazil,Sao Paulo,3,29,2018,22.0,2018-03-29
1309796,South/Central America & Carribean,Brazil,Sao Paulo,3,30,2018,22.0,2018-03-30
1309797,South/Central America & Carribean,Brazil,Sao Paulo,3,31,2018,23.0,2018-03-31
1309798,South/Central America & Carribean,Brazil,Sao Paulo,4,1,2018,23.0,2018-04-01
1309799,South/Central America & Carribean,Brazil,Sao Paulo,4,2,2018,22.0,2018-04-02
1309800,South/Central America & Carribean,Brazil,Sao Paulo,4,3,2018,22.0,2018-04-03
1309801,South/Central America & Carribean,Brazil,Sao Paulo,4,4,2018,21.0,2018-04-04
1309802,South/Central America & Carribean,Brazil,Sao Paulo,4,5,2018,21.0,2018-04-05
1309803,South/Central America & Carribean,Brazil,Sao Paulo,4,6,2018,22.0,2018-04-06
1309804,South/Central America & Carribean,Brazil,Sao Paulo,4,7,2018,21.0,2018-04-07
1309805,South/Central America & Carribean,Brazil,Sao Paulo,4,8,2018,22.0,2018-04-08
1309806,South/Central America & Carribean,Brazil,Sao Paulo,4,9,2018,21.0,2018-04-09
1309807,South/Central America & Carribean,Brazil,Sao Paulo,4,10,2018,21.0,2018-04-10
1309808,South/Central America & Carribean,Brazil,Sao Paulo,4,11,2018,20.0,2018-04-11
1309809,South/Central America & Carribean,Brazil,Sao Paulo,4,12,2018,22.0,2018-04-12
1309810,South/Central America & Carribean,Brazil,Sao Paulo,4,13,2018,24.0,2018-04-13
1309811,South/Central America & Carribean,Brazil,Sao Paulo,4,14,2018,21.0,2018-04-14
1309812,South/Central America & Carribean,Brazil,Sao Paulo,4,15,2018,19.0,2018-04-15
1309813,South/Central America & Carribean,Brazil,Sao Paulo,4,16,2018,18.0,2018-04-16
1309814,South/Central America & Carribean,Brazil,Sao Paulo,4,17,2018,18.0,2018-04-17
1309815,South/Central America & Carribean,Brazil,Sao Paulo,4,18,2018,18.0,2018-04-18
1309816,South/Central America & Carribean,Brazil,Sao Paulo,4,19,2018,19.0,2018-04-19
1309817,South/Central America & Carribean,Brazil,Sao Paulo,4,20,2018,20.0,2018-04-20
1309818,South/Central America & Carribean,Brazil,Sao Paulo,4,21,2018,18.0,2018-04-21
1309819,South/Central America & Carribean,Brazil,Sao Paulo,4,22,2018,19.0,2018-04-22
1309820,South/Central America & Carribean,Brazil,Sao Paulo,4,23,2018,20.0,2018-04-23
1309821,South/Central America & Carribean,Brazil,Sao Paulo,4,24,2018,20.0,2018-04-24
1309822,South/Central America & Carribean,Brazil,Sao Paulo,4,25,2018,21.0,2018-04-25
1309823,South/Central America & Carribean,Brazil,Sao Paulo,4,26,2018,21.0,2018-04-26
1309824,South/Central America & Carribean,Brazil,Sao Paulo,4,27,2018,22.0,2018-04-27
1309825,South/Central America & Carribean,Brazil,Sao Paulo,4,28,2018,22.0,2018-04-28
1309826,South/Central America & Carribean,Brazil,Sao Paulo,4,29,2018,21.0,2018-04-29
1309827,South/Central America & Carribean,Brazil,Sao Paulo,4,30,2018,23.0,2018-04-30
1309828,South/Central America & Carribean,Brazil,Sao Paulo,5,1,2018,22.0,2018-05-01
1309829,South/Central America & Carribean,Brazil,Sao Paulo,5,2,2018,21.0,2018-05-02
1309830,South/Central America & Carribean,Brazil,Sao Paulo,5,3,2018,22.0,2018-05-03
1309831,South/Central America & Carribean,Brazil,Sao Paulo,5,4,2018,23.0,2018-05-04
1309832,South/Central America & Carribean,Brazil,Sao Paulo,5,5,2018,22.0,2018-05-05
1309833,South/Central America & Carribean,Brazil,Sao Paulo,5,6,2018,20.0,2018-05-06
1309834,South/Central America & Carribean,Brazil,Sao Paulo,5,7,2018,20.0,2018-05-07
1309835,South/Central America & Carribean,Brazil,Sao Paulo,5,8,2018,19.0,2018-05-08
1309836,South/Central America & Carribean,Brazil,Sao Paulo,5,9,2018,19.0,2018-05-09
1309837,South/Central America & Carribean,Brazil,Sao Paulo,5,10,2018,20.0,2018-05-10
1309838,South/Central America & Carribean,Brazil,Sao Paulo,5,11,2018,21.0,2018-05-11
1309839,South/Central America & Carribean,Brazil,Sao Paulo,5,12,2018,21.0,2018-05-12
1309840,South/Central America & Carribean,Brazil,Sao Paulo,5,13,2018,18.0,2018-05-13
1309841,South/Central America & Carribean,Brazil,Sao Paulo,5,14,2018,19.0,2018-05-14
1309842,South/Central America & Carribean,Brazil,Sao Paulo,5,15,2018,20.0,2018-05-15
1309843,South/Central America & Carribean,Brazil,Sao Paulo,5,16,2018,21.0,2018-05-16
1309844,South/Central America & Carribean,Brazil,Sao Paulo,5,17,2018,19.0,2018-05-17
1309845,South/Central America & Carribean,Brazil,Sao Paulo,5,18,2018,22.0,2018-05-18
1309846,South/Central America & Carribean,Brazil,Sao Paulo,5,19,2018,20.0,2018-05-19
1309847,South/Central America & Carribean,Brazil,Sao Paulo,5,20,2018,14.0,2018-05-20
1309848,South/Central America & Carribean,Brazil,Sao Paulo,5,21,2018,14.0,2018-05-21
1309849,South/Central America & Carribean,Brazil,Sao Paulo,5,22,2018,15.0,2018-05-22
1309850,South/Central America & Carribean,Brazil,Sao Paulo,5,23,2018,15.0,2018-05-23
1309851,South/Central America & Carribean,Brazil,Sao Paulo,5,24,2018,16.0,2018-05-24
1309852,South/Central America & Carribean,Brazil,Sao Paulo,5,25,2018,17.0,2018-05-25
1309853,South/Central America & Carribean,Brazil,Sao Paulo,5,26,2018,18.0,2018-05-26
1309854,South/Central America & Carribean,Brazil,Sao Paulo,5,27,2018,17.0,2018-05-27
1309855,South/Central America & Carribean,Brazil,Sao Paulo,5,28,2018,17.0,2018-05-28
1309856,South/Central America & Carribean,Brazil,Sao Paulo,5,29,2018,17.0,2018-05-29
1309857,South/Central America & Carribean,Brazil,Sao Paulo,5,30,2018,18.0,2018-05-30
1309858,South/Central America & Carribean,Brazil,Sao Paulo,5,31,2018,18.0,2018-05-31
1309859,South/Central America & Carribean,Brazil,Sao Paulo,6,1,2018,20.0,2018-06-01
1309860,South/Central America & Carribean,Brazil,Sao Paulo,6,2,2018,21.0,2018-06-02
1309861,South/Central America & Carribean,Brazil,Sao Paulo,6,3,2018,17.0,2018-06-03
1309862,South/Central America & Carribean,Brazil,Sao Paulo,6,4,2018,14.0,2018-06-04
1309863,South/Central America & Carribean,Brazil,Sao Paulo,6,5,2018,16.0,2018-06-05
1309864,South/Central America & Carribean,Brazil,Sao Paulo,6,6,2018,17.0,2018-06-06
1309865,South/Central America & Carribean,Brazil,Sao Paulo,6,7,2018,18.0,2018-06-07
1309866,South/Central America & Carribean,Brazil,Sao Paulo,6,8,2018,17.0,2018-06-08
1309867,South/Central America & Carribean,Brazil,Sao Paulo,6,9,2018,15.0,2018-06-09
1309868,South/Central America & Carribean,Brazil,Sao Paulo,6,10,2018,19.0,2018-06-10
1309869,South/Central America & Carribean,Brazil,Sao Paulo,6,11,2018,22.0,2018-06-11
1309870,South/Central America & Carribean,Brazil,Sao Paulo,6,12,2018,24.0,2018-06-12
1309871,South/Central America & Carribean,Brazil,Sao Paulo,6,13,2018,21.0,2018-06-13
1309872,South/Central America & Carribean,Brazil,Sao Paulo,6,14,2018,15.0,2018-06-14
1309873,South/Central America & Carribean,Brazil,Sao Paulo,6,15,2018,14.0,2018-06-15
1309874,South/Central America & Carribean,Brazil,Sao Paulo,6,16,2018,14.0,2018-06-16
1309875,South/Central America & Carribean,Brazil,Sao Paulo,6,17,2018,14.0,2018-06-17
1309876,South/Central America & Carribean,Brazil,Sao Paulo,6,18,2018,14.0,2018-06-18
1309877,South/Central America & Carribean,Brazil,Sao Paulo,6,19,2018,17.0,2018-06-19
1309878,South/Central America & Carribean,Brazil,Sao Paulo,6,20,2018,19.0,2018-06-20
1309879,South/Central America & Carribean,Brazil,Sao Paulo,6,21,2018,20.0,2018-06-21
1309880,South/Central America & Carribean,Brazil,Sao Paulo,6,22,2018,20.0,2018-06-22
1309881,South/Central America & Carribean,Brazil,Sao Paulo,6,23,2018,20.0,2018-06-23
1309882,South/Central America & Carribean,Brazil,Sao Paulo,6,24,2018,22.0,2018-06-24
1309883,South/Central America & Carribean,Brazil,Sao Paulo,6,25,2018,21.0,2018-06-25
1309884,South/Central America & Carribean,Brazil,Sao Paulo,6,26,2018,21.0,2018-06-26
1309885,South/Central America & Carribean,Brazil,Sao Paulo,6,27,2018,18.0,2018-06-27
1309886,South/Central America & Carribean,Brazil,Sao Paulo,6,28,2018,20.0,2018-06-28
1309887,South/Central America & Carribean,Brazil,Sao Paulo,6,29,2018,21.0,2018-06-29
1309888,South/Central America & Carribean,Brazil,Sao Paulo,6,30,2018,20.0,2018-06-30
1309889,South/Central America & Carribean,Brazil,Sao Paulo,7,1,2018,19.0,2018-07-01
1309890,South/Central America & Carribean,Brazil,Sao Paulo,7,2,2018,21.0,2018-07-02
1309891,South/Central America & Carribean,Brazil,Sao Paulo,7,3,2018,19.0,2018-07-03
1309892,South/Central America & Carribean,Brazil,Sao Paulo,7,4,2018,17.0,2018-07-04
1309893,South/Central America & Carribean,Brazil,Sao Paulo,7,5,2018,19.0,2018-07-05
1309894,South/Central America & Carribean,Brazil,Sao Paulo,7,6,2018,21.0,2018-07-06
1309895,South/Central America & Carribean,Brazil,Sao Paulo,7,7,2018,19.0,2018-07-07
1309896,South/Central America & Carribean,Brazil,Sao Paulo,7,8,2018,19.0,2018-07-08
1309897,South/Central America & Carribean,Brazil,Sao Paulo,7,9,2018,18.0,2018-07-09
1309898,South/Central America & Carribean,Brazil,Sao Paulo,7,10,2018,12.0,2018-07-10
1309899,South/Central America & Carribean,Brazil,Sao Paulo,7,11,2018,11.0,2018-07-11
1309900,South/Central America & Carribean,Brazil,Sao Paulo,7,12,2018,12.0,2018-07-12
1309901,South/Central America & Carribean,Brazil,Sao Paulo,7,13,2018,15.0,2018-07-13
1309902,South/Central America & Carribean,Brazil,Sao Paulo,7,14,2018,19.0,2018-07-14
1309903,South/Central America & Carribean,Brazil,Sao Paulo,7,15,2018,20.0,2018-07-15
1309904,South/Central America & Carribean,Brazil,Sao Paulo,7,16,2018,20.0,2018-07-16
1309905,South/Central America & Carribean,Brazil,Sao Paulo,7,17,2018,20.0,2018-07-17
1309906,South/Central America & Carribean,Brazil,Sao Paulo,7,18,2018,20.0,2018-07-18
1309907,South/Central America & Carribean,Brazil,Sao Paulo,7,19,2018,21.0,2018-07-19
1309908,South/Central America & Carribean,Brazil,Sao Paulo,7,20,2018,23.0,2018-07-20
1309909,South/Central America & Carribean,Brazil,Sao Paulo,7,21,2018,20.0,2018-07-21
1309910,South/Central America & Carribean,Brazil,Sao Paulo,7,22,2018,16.0,2018-07-22
1309911,South/Central America & Carribean,Brazil,Sao Paulo,7,23,2018,19.0,2018-07-23
1309912,South/Central America & Carribean,Brazil,Sao Paulo,7,24,2018,17.0,2018-07-24
1309913,South/Central America & Carribean,Brazil,Sao Paulo,7,25,2018,17.0,2018-07-25
1309914,South/Central America & Carribean,Brazil,Sao Paulo,7,26,2018,18.0,2018-07-26
1309915,South/Central America & Carribean,Brazil,Sao Paulo,7,27,2018,19.0,2018-07-27
1309916,South/Central America & Carribean,Brazil,Sao Paulo,7,28,2018,21.0,2018-07-28
1309917,South/Central America & Carribean,Brazil,Sao Paulo,7,29,2018,22.0,2018-07-29
1309918,South/Central America & Carribean,Brazil,Sao Paulo,7,30,2018,19.0,2018-07-30
1309919,South/Central America & Carribean,Brazil,Sao Paulo,7,31,2018,16.0,2018-07-31
1309920,South/Central America & Carribean,Brazil,Sao Paulo,8,1,2018,13.0,2018-08-01
1309921,South/Central America & Carribean,Brazil,Sao Paulo,8,2,2018,14.0,2018-08-02
1309922,South/Central America & Carribean,Brazil,Sao Paulo,8,3,2018,15.0,2018-08-03
1309923,South/Central America & Carribean,Brazil,Sao Paulo,8,4,2018,17.0,2018-08-04
1309924,South/Central America & Carribean,Brazil,Sao Paulo,8,5,2018,16.0,2018-08-05
1309925,South/Central America & Carribean,Brazil,Sao Paulo,8,6,2018,14.0,2018-08-06
1309926,South/Central America & Carribean,Brazil,Sao Paulo,8,7,2018,14.0,2018-08-07
1309927,South/Central America & Carribean,Brazil,Sao Paulo,8,8,2018,17.0,2018-08-08
1309928,South/Central America & Carribean,Brazil,Sao Paulo,8,9,2018,20.0,2018-08-09
1309929,South/Central America & Carribean,Brazil,Sao Paulo,8,10,2018,15.0,2018-08-10
1309930,South/Central America & Carribean,Brazil,Sao Paulo,8,11,2018,15.0,2018-08-11
1309931,South/Central America & Carribean,Brazil,Sao Paulo,8,12,2018,13.0,2018-08-12
1309932,South/Central America & Carribean,Brazil,Sao Paulo,8,13,2018,13.0,2018-08-13
1309933,South/Central America & Carribean,Brazil,Sao Paulo,8,14,2018,17.0,2018-08-14
1309934,South/Central America & Carribean,Brazil,Sao Paulo,8,15,2018,14.0,2018-08-15
1309935,South/Central America & Carribean,Brazil,Sao Paulo,8,16,2018,15.0,2018-08-16
1309936,South/Central America & Carribean,Brazil,Sao Paulo,8,17,2018,14.0,2018-08-17
1309937,South/Central America & Carribean,Brazil,Sao Paulo,8,18,2018,15.0,2018-08-18
1309938,South/Central America & Carribean,Brazil,Sao Paulo,8,19,2018,18.0,2018-08-19
1309939,South/Central America & Carribean,Brazil,Sao Paulo,8,20,2018,21.0,2018-08-20
1309940,South/Central America & Carribean,Brazil,Sao Paulo,8,21,2018,19.0,2018-08-21
1309941,South/Central America & Carribean,Brazil,Sao Paulo,8,22,2018,18.0,2018-08-22
1309942,South/Central America & Carribean,Brazil,Sao Paulo,8,23,2018,21.0,2018-08-23
1309943,South/Central America & Carribean,Brazil,Sao Paulo,8,24,2018,23.0,2018-08-24
1309944,South/Central America & Carribean,Brazil,Sao Paulo,8,25,2018,19.0,2018-08-25
1309945,South/Central America & Carribean,Brazil,Sao Paulo,8,26,2018,13.0,2018-08-26
1309946,South/Central America & Carribean,Brazil,Sao Paulo,8,27,2018,12.0,2018-08-27
1309947,South/Central America & Carribean,Brazil,Sao Paulo,8,28,2018,16.0,2018-08-28
1309948,South/Central America & Carribean,Brazil,Sao Paulo,8,29,2018,18.0,2018-08-29
1309949,South/Central America & Carribean,Brazil,Sao Paulo,8,30,2018,21.0,2018-08-30
1309950,South/Central America & Carribean,Brazil,Sao Paulo,8,31,2018,23.0,2018-08-31
1309951,South/Central America & Carribean,Brazil,Sao Paulo,9,1,2018,22.0,2018-09-01
1309952,South/Central America & Carribean,Brazil,Sao Paulo,9,2,2018,21.0,2018-09-02
1309953,South/Central America & Carribean,Brazil,Sao Paulo,9,3,2018,19.0,2018-09-03
1309954,South/Central America & Carribean,Brazil,Sao Paulo,9,4,2018,14.0,2018-09-04
1309955,South/Central America & Carribean,Brazil,Sao Paulo,9,5,2018,12.0,2018-09-05
1309956,South/Central America & Carribean,Brazil,Sao Paulo,9,6,2018,13.0,2018-09-06
1309957,South/Central America & Carribean,Brazil,Sao Paulo,9,7,2018,17.0,2018-09-07
1309958,South/Central America & Carribean,Brazil,Sao Paulo,9,8,2018,16.0,2018-09-08
1309959,South/Central America & Carribean,Brazil,Sao Paulo,9,9,2018,16.0,2018-09-09
1309960,South/Central America & Carribean,Brazil,Sao Paulo,9,10,2018,17.0,2018-09-10
1309961,South/Central America & Carribean,Brazil,Sao Paulo,9,11,2018,17.0,2018-09-11
1309962,South/Central America & Carribean,Brazil,Sao Paulo,9,12,2018,17.0,2018-09-12
1309963,South/Central America & Carribean,Brazil,Sao Paulo,9,13,2018,18.0,2018-09-13
1309964,South/Central America & Carribean,Brazil,Sao Paulo,9,14,2018,17.0,2018-09-14
1309965,South/Central America & Carribean,Brazil,Sao Paulo,9,15,2018,18.0,2018-09-15
1309966,South/Central America & Carribean,Brazil,Sao Paulo,9,16,2018,16.0,2018-09-16
1309967,South/Central America & Carribean,Brazil,Sao Paulo,9,17,2018,16.0,2018-09-17
1309968,South/Central America & Carribean,Brazil,Sao Paulo,9,18,2018,22.0,2018-09-18
1309969,South/Central America & Carribean,Brazil,Sao Paulo,9,19,2018,23.0,2018-09-19
1309970,South/Central America & Carribean,Brazil,Sao Paulo,9,20,2018,21.0,2018-09-20
1309971,South/Central America & Carribean,Brazil,Sao Paulo,9,21,2018,20.0,2018-09-21
1309972,South/Central America & Carribean,Brazil,Sao Paulo,9,22,2018,20.0,2018-09-22
1309973,South/Central America & Carribean,Brazil,Sao Paulo,9,23,2018,22.0,2018-09-23
1309974,South/Central America & Carribean,Brazil,Sao Paulo,9,24,2018,19.0,2018-09-24
1309975,South/Central America & Carribean,Brazil,Sao Paulo,9,25,2018,19.0,2018-09-25
1309976,South/Central America & Carribean,Brazil,Sao Paulo,9,26,2018,22.0,2018-09-26
1309977,South/Central America & Carribean,Brazil,Sao Paulo,9,27,2018,22.0,2018-09-27
1309978,South/Central America & Carribean,Brazil,Sao Paulo,9,28,2018,20.0,2018-09-28
1309979,South/Central America & Carribean,Brazil,Sao Paulo,9,29,2018,21.0,2018-09-29
1309980,South/Central America & Carribean,Brazil,Sao Paulo,9,30,2018,22.0,2018-09-30
1309981,South/Central America & Carribean,Brazil,Sao Paulo,10,1,2018,21.0,2018-10-01
1309982,South/Central America & Carribean,Brazil,Sao Paulo,10,2,2018,23.0,2018-10-02
1309983,South/Central America & Carribean,Brazil,Sao Paulo,10,3,2018,24.0,2018-10-03
1309984,South/Central America & Carribean,Brazil,Sao Paulo,10,4,2018,20.0,2018-10-04
1309985,South/Central America & Carribean,Brazil,Sao Paulo,10,5,2018,16.0,2018-10-05
1309986,South/Central America & Carribean,Brazil,Sao Paulo,10,6,2018,15.0,2018-10-06
1309987,South/Central America & Carribean,Brazil,Sao Paulo,10,7,2018,17.0,2018-10-07
1309988,South/Central America & Carribean,Brazil,Sao Paulo,10,8,2018,19.0,2018-10-08
1309989,South/Central America & Carribean,Brazil,Sao Paulo,10,9,2018,22.0,2018-10-09
1309990,South/Central America & Carribean,Brazil,Sao Paulo,10,10,2018,22.0,2018-10-10
1309991,South/Central America & Carribean,Brazil,Sao Paulo,10,11,2018,19.0,2018-10-11
1309992,South/Central America & Carribean,Brazil,Sao Paulo,10,12,2018,20.0,2018-10-12
1309993,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2018,23.0,2018-10-13
1309994,South/Central America & Carribean,Brazil,Sao Paulo,10,14,2018,18.0,2018-10-14
1309995,South/Central America & Carribean,Brazil,Sao Paulo,10,15,2018,18.0,2018-10-15
1309996,South/Central America & Carribean,Brazil,Sao Paulo,10,16,2018,19.0,2018-10-16
1309997,South/Central America & Carribean,Brazil,Sao Paulo,10,17,2018,22.0,2018-10-17
1309998,South/Central America & Carribean,Brazil,Sao Paulo,10,18,2018,23.0,2018-10-18
1309999,South/Central America & Carribean,Brazil,Sao Paulo,10,19,2018,20.0,2018-10-19
1310000,South/Central America & Carribean,Brazil,Sao Paulo,10,20,2018,16.0,2018-10-20
1310001,South/Central America & Carribean,Brazil,Sao Paulo,10,21,2018,15.0,2018-10-21
1310002,South/Central America & Carribean,Brazil,Sao Paulo,10,22,2018,16.0,2018-10-22
1310003,South/Central America & Carribean,Brazil,Sao Paulo,10,23,2018,20.0,2018-10-23
