,Region,Country,City,Month,Day,Year,Celsius
1310302,South/Central America & Carribean,Brazil,Sao Paulo,8,18,2019,23.277777777777782
1310303,South/Central America & Carribean,Brazil,Sao Paulo,8,19,2019,15.88888888888889
1310304,South/Central America & Carribean,Brazil,Sao Paulo,8,20,2019,14.333333333333334
1310305,South/Central America & Carribean,Brazil,Sao Paulo,8,21,2019,15.055555555555555
1310306,South/Central America & Carribean,Brazil,Sao Paulo,8,22,2019,14.166666666666666
1310307,South/Central America & Carribean,Brazil,Sao Paulo,8,23,2019,15.11111111111111
1310308,South/Central America & Carribean,Brazil,Sao Paulo,8,24,2019,14.277777777777779
1310309,South/Central America & Carribean,Brazil,Sao Paulo,8,25,2019,14.666666666666666
1310310,South/Central America & Carribean,Brazil,Sao Paulo,8,26,2019,16.38888888888889
1310311,South/Central America & Carribean,Brazil,Sao Paulo,8,27,2019,17.333333333333332
1310312,South/Central America & Carribean,Brazil,Sao Paulo,8,28,2019,17.333333333333332
1310313,South/Central America & Carribean,Brazil,Sao Paulo,8,29,2019,18.166666666666668
1310314,South/Central America & Carribean,Brazil,Sao Paulo,8,30,2019,20.500000000000004
1310315,South/Central America & Carribean,Brazil,Sao Paulo,8,31,2019,23.77777777777778
1310316,South/Central America & Carribean,Brazil,Sao Paulo,9,1,2019,17.555555555555557
1310317,South/Central America & Carribean,Brazil,Sao Paulo,9,2,2019,16.22222222222222
1310318,South/Central America & Carribean,Brazil,Sao Paulo,9,3,2019,16.944444444444443
1310319,South/Central America & Carribean,Brazil,Sao Paulo,9,4,2019,15.88888888888889
1310320,South/Central America & Carribean,Brazil,Sao Paulo,9,5,2019,13.499999999999998
1310321,South/Central America & Carribean,Brazil,Sao Paulo,9,6,2019,14.555555555555555
1310322,South/Central America & Carribean,Brazil,Sao Paulo,9,7,2019,20.0
1310323,South/Central America & Carribean,Brazil,Sao Paulo,9,8,2019,24.333333333333332
1310324,South/Central America & Carribean,Brazil,Sao Paulo,9,9,2019,25.27777777777778
1310325,South/Central America & Carribean,Brazil,Sao Paulo,9,10,2019,25.777777777777782
1310326,South/Central America & Carribean,Brazil,Sao Paulo,9,11,2019,27.16666666666667
1310327,South/Central America & Carribean,Brazil,Sao Paulo,9,12,2019,28.5
1310328,South/Central America & Carribean,Brazil,Sao Paulo,9,13,2019,18.22222222222222
1310329,South/Central America & Carribean,Brazil,Sao Paulo,9,14,2019,18.5
1310330,South/Central America & Carribean,Brazil,Sao Paulo,9,15,2019,22.444444444444446
1310331,South/Central America & Carribean,Brazil,Sao Paulo,9,16,2019,26.11111111111111
1310332,South/Central America & Carribean,Brazil,Sao Paulo,9,17,2019,26.5
1310333,South/Central America & Carribean,Brazil,Sao Paulo,9,18,2019,26.055555555555557
1310334,South/Central America & Carribean,Brazil,Sao Paulo,9,19,2019,20.777777777777782
1310335,South/Central America & Carribean,Brazil,Sao Paulo,9,20,2019,22.11111111111111
1310336,South/Central America & Carribean,Brazil,Sao Paulo,9,21,2019,16.77777777777778
1310337,South/Central America & Carribean,Brazil,Sao Paulo,9,22,2019,16.166666666666668
1310338,South/Central America & Carribean,Brazil,Sao Paulo,9,23,2019,13.499999999999998
1310339,South/Central America & Carribean,Brazil,Sao Paulo,9,24,2019,15.777777777777779
1310340,South/Central America & Carribean,Brazil,Sao Paulo,9,25,2019,15.944444444444445
1310341,South/Central America & Carribean,Brazil,Sao Paulo,9,26,2019,16.333333333333332
1310342,South/Central America & Carribean,Brazil,Sao Paulo,9,27,2019,16.61111111111111
1310343,South/Central America & Carribean,Brazil,Sao Paulo,9,28,2019,14.944444444444445
1310344,South/Central America & Carribean,Brazil,Sao Paulo,9,29,2019,17.166666666666668
1310345,South/Central America & Carribean,Brazil,Sao Paulo,9,30,2019,18.444444444444443
1310346,South/Central America & Carribean,Brazil,Sao Paulo,10,1,2019,21.22222222222222
1310347,South/Central America & Carribean,Brazil,Sao Paulo,10,2,2019,24.0
1310348,South/Central America & Carribean,Brazil,Sao Paulo,10,3,2019,21.5
1310349,South/Central America & Carribean,Brazil,Sao Paulo,10,4,2019,20.72222222222222
1310350,South/Central America & Carribean,Brazil,Sao Paulo,10,5,2019,23.000000000000004
1310351,South/Central America & Carribean,Brazil,Sao Paulo,10,6,2019,19.27777777777778
1310352,South/Central America & Carribean,Brazil,Sao Paulo,10,7,2019,17.555555555555557
1310353,South/Central America & Carribean,Brazil,Sao Paulo,10,8,2019,17.22222222222222
1310354,South/Central America & Carribean,Brazil,Sao Paulo,10,9,2019,17.333333333333332
1310355,South/Central America & Carribean,Brazil,Sao Paulo,10,10,2019,19.388888888888893
1310356,South/Central America & Carribean,Brazil,Sao Paulo,10,11,2019,21.611111111111114
1310357,South/Central America & Carribean,Brazil,Sao Paulo,10,12,2019,25.11111111111111
1310358,South/Central America & Carribean,Brazil,Sao Paulo,10,13,2019,27.22222222222222
1310359,South/Central America & Carribean,Brazil,Sao Paulo,10,14,2019,24.72222222222222
1310360,South/Central America & Carribean,Brazil,Sao Paulo,10,15,2019,20.166666666666668
1310361,South/Central America & Carribean,Brazil,Sao Paulo,10,16,2019,19.944444444444446
1310362,South/Central America & Carribean,Brazil,Sao Paulo,10,17,2019,21.722222222222218
1310363,South/Central America & Carribean,Brazil,Sao Paulo,10,18,2019,23.111111111111107
1310364,South/Central America & Carribean,Brazil,Sao Paulo,10,19,2019,21.944444444444443
1310365,South/Central America & Carribean,Brazil,Sao Paulo,10,20,2019,16.444444444444443
1310366,South/Central America & Carribean,Brazil,Sao Paulo,10,21,2019,16.166666666666668
1310367,South/Central America & Carribean,Brazil,Sao Paulo,10,22,2019,18.944444444444443
1310368,South/Central America & Carribean,Brazil,Sao Paulo,10,23,2019,19.222222222222218
1310369,South/Central America & Carribean,Brazil,Sao Paulo,10,24,2019,20.222222222222225
1310370,South/Central America & Carribean,Brazil,Sao Paulo,10,25,2019,21.11111111111111
1310371,South/Central America & Carribean,Brazil,Sao Paulo,10,26,2019,20.888888888888886
1310372,South/Central America & Carribean,Brazil,Sao Paulo,10,27,2019,25.166666666666668
1310373,South/Central America & Carribean,Brazil,Sao Paulo,10,28,2019,25.222222222222225
1310374,South/Central America & Carribean,Brazil,Sao Paulo,10,29,2019,25.555555555555557
1310375,South/Central America & Carribean,Brazil,Sao Paulo,10,30,2019,25.777777777777782
1310376,South/Central America & Carribean,Brazil,Sao Paulo,10,31,2019,22.944444444444443
1310377,South/Central America & Carribean,Brazil,Sao Paulo,11,1,2019,21.77777777777778
1310378,South/Central America & Carribean,Brazil,Sao Paulo,11,2,2019,23.000000000000004
1310379,South/Central America & Carribean,Brazil,Sao Paulo,11,3,2019,25.72222222222222
1310380,South/Central America & Carribean,Brazil,Sao Paulo,11,4,2019,25.944444444444443
1310381,South/Central America & Carribean,Brazil,Sao Paulo,11,5,2019,24.66666666666667
1310382,South/Central America & Carribean,Brazil,Sao Paulo,11,6,2019,18.72222222222222
1310383,South/Central America & Carribean,Brazil,Sao Paulo,11,7,2019,18.277777777777782
1310384,South/Central America & Carribean,Brazil,Sao Paulo,11,8,2019,19.833333333333332
1310385,South/Central America & Carribean,Brazil,Sao Paulo,11,9,2019,21.27777777777778
1310386,South/Central America & Carribean,Brazil,Sao Paulo,11,10,2019,21.77777777777778
1310387,South/Central America & Carribean,Brazil,Sao Paulo,11,11,2019,19.61111111111111
1310388,South/Central America & Carribean,Brazil,Sao Paulo,11,12,2019,19.111111111111114
1310389,South/Central America & Carribean,Brazil,Sao Paulo,11,13,2019,20.33333333333333
1310390,South/Central America & Carribean,Brazil,Sao Paulo,11,14,2019,22.11111111111111
1310391,South/Central America & Carribean,Brazil,Sao Paulo,11,15,2019,19.0
1310392,South/Central America & Carribean,Brazil,Sao Paulo,11,16,2019,17.77777777777778
1310393,South/Central America & Carribean,Brazil,Sao Paulo,11,17,2019,17.77777777777778
1310394,South/Central America & Carribean,Brazil,Sao Paulo,11,18,2019,18.22222222222222
1310395,South/Central America & Carribean,Brazil,Sao Paulo,11,19,2019,19.777777777777775
1310396,South/Central America & Carribean,Brazil,Sao Paulo,11,20,2019,20.555555555555557
1310397,South/Central America & Carribean,Brazil,Sao Paulo,11,21,2019,22.055555555555557
1310398,South/Central America & Carribean,Brazil,Sao Paulo,11,22,2019,23.61111111111111
1310399,South/Central America & Carribean,Brazil,Sao Paulo,11,23,2019,22.444444444444446
1310400,South/Central America & Carribean,Brazil,Sao Paulo,11,24,2019,16.22222222222222
1310401,South/Central America & Carribean,Brazil,Sao Paulo,11,25,2019,16.77777777777778
1310402,South/Central America & Carribean,Brazil,Sao Paulo,11,26,2019,20.166666666666668
1310403,South/Central America & Carribean,Brazil,Sao Paulo,11,27,2019,22.5
1310404,South/Central America & Carribean,Brazil,Sao Paulo,11,28,2019,19.388888888888893
1310405,South/Central America & Carribean,Brazil,Sao Paulo,11,29,2019,17.555555555555557
1310406,South/Central America & Carribean,Brazil,Sao Paulo,11,30,2019,21.5
1310407,South/Central America & Carribean,Brazil,Sao Paulo,12,1,2019,23.72222222222222
1310408,South/Central America & Carribean,Brazil,Sao Paulo,12,2,2019,18.5
1310409,South/Central America & Carribean,Brazil,Sao Paulo,12,3,2019,16.944444444444443
1310410,South/Central America & Carribean,Brazil,Sao Paulo,12,4,2019,20.72222222222222
1310411,South/Central America & Carribean,Brazil,Sao Paulo,12,5,2019,23.666666666666664
1310412,South/Central America & Carribean,Brazil,Sao Paulo,12,6,2019,19.66666666666667
1310413,South/Central America & Carribean,Brazil,Sao Paulo,12,7,2019,20.38888888888889
1310414,South/Central America & Carribean,Brazil,Sao Paulo,12,8,2019,20.33333333333333
1310415,South/Central America & Carribean,Brazil,Sao Paulo,12,9,2019,20.72222222222222
1310416,South/Central America & Carribean,Brazil,Sao Paulo,12,10,2019,21.22222222222222
1310417,South/Central America & Carribean,Brazil,Sao Paulo,12,11,2019,21.444444444444443
1310418,South/Central America & Carribean,Brazil,Sao Paulo,12,12,2019,22.333333333333332
1310419,South/Central America & Carribean,Brazil,Sao Paulo,12,13,2019,22.88888888888889
1310420,South/Central America & Carribean,Brazil,Sao Paulo,12,14,2019,21.944444444444443
1310421,South/Central America & Carribean,Brazil,Sao Paulo,12,15,2019,24.333333333333332
1310422,South/Central America & Carribean,Brazil,Sao Paulo,12,16,2019,26.444444444444443
1310423,South/Central America & Carribean,Brazil,Sao Paulo,12,17,2019,23.666666666666664
1310424,South/Central America & Carribean,Brazil,Sao Paulo,12,18,2019,20.611111111111107
1310425,South/Central America & Carribean,Brazil,Sao Paulo,12,19,2019,20.0
1310426,South/Central America & Carribean,Brazil,Sao Paulo,12,20,2019,22.16666666666667
1310427,South/Central America & Carribean,Brazil,Sao Paulo,12,21,2019,24.777777777777775
1310428,South/Central America & Carribean,Brazil,Sao Paulo,12,22,2019,23.61111111111111
1310429,South/Central America & Carribean,Brazil,Sao Paulo,12,23,2019,22.555555555555554
1310430,South/Central America & Carribean,Brazil,Sao Paulo,12,24,2019,21.444444444444443
1310431,South/Central America & Carribean,Brazil,Sao Paulo,12,25,2019,23.000000000000004
1310432,South/Central America & Carribean,Brazil,Sao Paulo,12,26,2019,22.944444444444443
1310433,South/Central America & Carribean,Brazil,Sao Paulo,12,27,2019,22.055555555555557
1310434,South/Central America & Carribean,Brazil,Sao Paulo,12,28,2019,23.5
1310435,South/Central America & Carribean,Brazil,Sao Paulo,12,29,2019,23.166666666666668
1310436,South/Central America & Carribean,Brazil,Sao Paulo,12,30,2019,23.000000000000004
1310437,South/Central America & Carribean,Brazil,Sao Paulo,12,31,2019,24.111111111111114
1310438,South/Central America & Carribean,Brazil,Sao Paulo,1,1,2020,26.11111111111111
1310439,South/Central America & Carribean,Brazil,Sao Paulo,1,2,2020,23.000000000000004
1310440,South/Central America & Carribean,Brazil,Sao Paulo,1,3,2020,20.611111111111107
1310441,South/Central America & Carribean,Brazil,Sao Paulo,1,4,2020,20.72222222222222
1310442,South/Central America & Carribean,Brazil,Sao Paulo,1,5,2020,20.611111111111107
1310443,South/Central America & Carribean,Brazil,Sao Paulo,1,6,2020,23.61111111111111
1310444,South/Central America & Carribean,Brazil,Sao Paulo,1,7,2020,26.38888888888889
1310445,South/Central America & Carribean,Brazil,Sao Paulo,1,8,2020,23.72222222222222
1310446,South/Central America & Carribean,Brazil,Sao Paulo,1,9,2020,24.055555555555557
1310447,South/Central America & Carribean,Brazil,Sao Paulo,1,10,2020,25.666666666666668
1310448,South/Central America & Carribean,Brazil,Sao Paulo,1,11,2020,25.944444444444443
1310449,South/Central America & Carribean,Brazil,Sao Paulo,1,12,2020,24.555555555555557
1310450,South/Central America & Carribean,Brazil,Sao Paulo,1,13,2020,21.833333333333332
1310451,South/Central America & Carribean,Brazil,Sao Paulo,1,14,2020,21.22222222222222
1310452,South/Central America & Carribean,Brazil,Sao Paulo,1,15,2020,24.222222222222218
1310453,South/Central America & Carribean,Brazil,Sao Paulo,1,16,2020,26.38888888888889
1310454,South/Central America & Carribean,Brazil,Sao Paulo,1,17,2020,19.944444444444446
1310455,South/Central America & Carribean,Brazil,Sao Paulo,1,18,2020,19.166666666666668
1310456,South/Central America & Carribean,Brazil,Sao Paulo,1,19,2020,20.72222222222222
1310457,South/Central America & Carribean,Brazil,Sao Paulo,1,20,2020,20.888888888888886
1310458,South/Central America & Carribean,Brazil,Sao Paulo,1,21,2020,20.500000000000004
1310459,South/Central America & Carribean,Brazil,Sao Paulo,1,22,2020,20.166666666666668
1310460,South/Central America & Carribean,Brazil,Sao Paulo,1,23,2020,19.444444444444443
1310461,South/Central America & Carribean,Brazil,Sao Paulo,1,24,2020,19.166666666666668
1310462,South/Central America & Carribean,Brazil,Sao Paulo,1,25,2020,20.222222222222225
1310463,South/Central America & Carribean,Brazil,Sao Paulo,1,26,2020,22.77777777777778
1310464,South/Central America & Carribean,Brazil,Sao Paulo,1,27,2020,24.499999999999996
1310465,South/Central America & Carribean,Brazil,Sao Paulo,1,28,2020,24.944444444444446
1310466,South/Central America & Carribean,Brazil,Sao Paulo,1,29,2020,25.11111111111111
1310467,South/Central America & Carribean,Brazil,Sao Paulo,1,30,2020,25.11111111111111
1310468,South/Central America & Carribean,Brazil,Sao Paulo,1,31,2020,24.444444444444443
1310469,South/Central America & Carribean,Brazil,Sao Paulo,2,1,2020,23.388888888888886
1310470,South/Central America & Carribean,Brazil,Sao Paulo,2,2,2020,22.38888888888889
1310471,South/Central America & Carribean,Brazil,Sao Paulo,2,3,2020,21.0
1310472,South/Central America & Carribean,Brazil,Sao Paulo,2,4,2020,21.11111111111111
1310473,South/Central America & Carribean,Brazil,Sao Paulo,2,5,2020,22.333333333333332
1310474,South/Central America & Carribean,Brazil,Sao Paulo,2,6,2020,22.61111111111111
1310475,South/Central America & Carribean,Brazil,Sao Paulo,2,7,2020,23.111111111111107
1310476,South/Central America & Carribean,Brazil,Sao Paulo,2,8,2020,23.77777777777778
1310477,South/Central America & Carribean,Brazil,Sao Paulo,2,9,2020,24.166666666666668
1310478,South/Central America & Carribean,Brazil,Sao Paulo,2,10,2020,19.499999999999996
1310479,South/Central America & Carribean,Brazil,Sao Paulo,2,11,2020,18.111111111111107
1310480,South/Central America & Carribean,Brazil,Sao Paulo,2,12,2020,18.22222222222222
1310481,South/Central America & Carribean,Brazil,Sao Paulo,2,13,2020,20.38888888888889
1310482,South/Central America & Carribean,Brazil,Sao Paulo,2,14,2020,20.500000000000004
1310483,South/Central America & Carribean,Brazil,Sao Paulo,2,15,2020,23.111111111111107
1310484,South/Central America & Carribean,Brazil,Sao Paulo,2,16,2020,23.72222222222222
1310485,South/Central America & Carribean,Brazil,Sao Paulo,2,17,2020,24.555555555555557
1310486,South/Central America & Carribean,Brazil,Sao Paulo,2,18,2020,25.72222222222222
1310487,South/Central America & Carribean,Brazil,Sao Paulo,2,19,2020,24.88888888888889
1310488,South/Central America & Carribean,Brazil,Sao Paulo,2,20,2020,24.88888888888889
